suburb,rooms,type,price,method,seller_g,date,distance,postcode,bedroom2,bathroom,car,landsize,council_area,latitude,longitude,region_name,property_count,yr_qtr
Richmond,3,h,1205000.0,S,Biggin,2016-11-12,2.6,3121.0,3.0,1.0,0.0,164.0,Yarra City Council,-37.8198,144.9979,Northern Metropolitan,14949.0,2016.4
Richmond,2,u,575000.0,S,Collins,2017-09-03,2.4,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.813,144.99303,Northern Metropolitan,14949.0,2017.3
Richmond,2,t,1380000.0,S,Jellis,2017-09-03,2.4,3121.0,2.0,2.0,2.0,155.0,Yarra City Council,-37.81915,144.99971,Northern Metropolitan,14949.0,2017.3
Richmond,4,h,2368000.0,S,Jellis,2017-09-03,2.4,3121.0,4.0,1.0,3.0,390.0,Yarra City Council,-37.82483,145.00111,Northern Metropolitan,14949.0,2017.3
Richmond,1,u,305000.0,PI,Biggin,2017-10-21,2.4,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82046,145.00187499999998,Northern Metropolitan,14949.0,2017.4
Richmond,1,u,282000.0,SP,Biggin,2017-10-21,2.4,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82046,145.00187499999998,Northern Metropolitan,14949.0,2017.4
Richmond,2,h,1170000.0,S,Biggin,2017-10-21,2.4,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82171,145.00618,Northern Metropolitan,14949.0,2017.4
Richmond,4,h,1907000.0,S,Biggin,2017-10-21,2.4,3121.0,4.0,1.0,3.0,411.0,Yarra City Council,-37.81349,145.0049,Northern Metropolitan,14949.0,2017.4
Richmond,2,h,1250000.0,SP,Biggin,2017-10-21,2.4,3121.0,2.0,2.0,2.0,155.0,Yarra City Council,-37.81673,144.99549,Northern Metropolitan,14949.0,2017.4
Richmond,1,u,520000.0,SP,Biggin,2017-10-21,2.4,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82046,145.00187499999998,Northern Metropolitan,14949.0,2017.4
Richmond,1,u,438000.0,S,Jellis,2017-10-21,2.4,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82046,145.00187499999998,Northern Metropolitan,14949.0,2017.4
Richmond,3,h,1300000.0,VB,Jellis,2017-10-21,2.4,3121.0,3.0,1.0,1.0,155.0,Yarra City Council,-37.81209,144.99329,Northern Metropolitan,14949.0,2017.4
Richmond,2,u,718000.0,SP,Jellis,2017-10-21,2.4,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82046,145.00187499999998,Northern Metropolitan,14949.0,2017.4
Richmond,2,t,1205000.0,S,Sotheby's,2017-10-21,2.4,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82046,145.00187499999998,Northern Metropolitan,14949.0,2017.4
Richmond,3,t,1120000.0,PI,Jellis,2017-09-03,2.4,3121.0,3.0,2.0,1.0,155.0,Yarra City Council,-37.82397,145.00891,Northern Metropolitan,14949.0,2017.3
Richmond,3,t,1480000.0,S,Jellis,2017-09-03,2.4,3121.0,3.0,2.0,3.0,155.0,Yarra City Council,-37.81852,145.00413,Northern Metropolitan,14949.0,2017.3
Richmond,3,h,1695000.0,S,Jellis,2017-09-03,2.4,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82046,145.00187499999998,Northern Metropolitan,14949.0,2017.3
Richmond,2,t,1430000.0,S,Jellis,2016-11-12,2.6,3121.0,2.0,2.0,2.0,153.0,Yarra City Council,-37.8209,145.0055,Northern Metropolitan,14949.0,2016.4
Richmond,3,t,1220000.0,S,hockingstuart,2016-11-12,2.6,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82046,145.00187499999998,Northern Metropolitan,14949.0,2016.4
Richmond,2,h,777500.0,PI,hockingstuart,2016-05-14,2.6,3121.0,2.0,1.0,1.0,151.0,Yarra City Council,-37.8171,145.009,Northern Metropolitan,14949.0,2016.2
Richmond,3,h,1115000.0,S,Whiting,2016-05-14,2.6,3121.0,3.0,2.0,2.0,129.0,Yarra City Council,-37.824,145.0052,Northern Metropolitan,14949.0,2016.2
Richmond,2,u,691000.0,S,Biggin,2016-10-15,2.6,3121.0,2.0,2.0,1.0,0.0,Yarra City Council,-37.8231,144.9906,Northern Metropolitan,14949.0,2016.4
Richmond,2,h,905000.0,S,Biggin,2016-10-15,2.6,3121.0,2.0,1.0,0.0,139.0,Yarra City Council,-37.8118,144.9937,Northern Metropolitan,14949.0,2016.4
Richmond,1,u,500000.0,VB,Jellis,2016-11-07,2.6,3121.0,1.0,1.0,1.0,0.0,Yarra City Council,-37.8198,145.005,Northern Metropolitan,14949.0,2016.4
Richmond,3,u,760000.0,SP,Nelson,2016-05-14,2.6,3121.0,3.0,2.0,1.0,0.0,Yarra City Council,-37.8331,144.9975,Northern Metropolitan,14949.0,2016.2
Richmond,2,u,640000.0,SP,Jellis,2016-05-14,2.6,3121.0,2.0,1.0,2.0,0.0,Yarra City Council,-37.8173,144.9965,Northern Metropolitan,14949.0,2016.2
Richmond,3,h,1710000.0,PI,Abercromby's,2016-05-14,2.6,3121.0,4.0,2.0,2.0,202.0,Yarra City Council,-37.8241,144.9934,Northern Metropolitan,14949.0,2016.2
Richmond,3,h,1420000.0,S,Jellis,2016-05-14,2.6,3121.0,3.0,1.0,0.0,198.0,Yarra City Council,-37.8225,145.0007,Northern Metropolitan,14949.0,2016.2
Richmond,1,u,390000.0,S,LITTLE,2016-05-14,2.6,3121.0,1.0,1.0,1.0,0.0,Yarra City Council,-37.8195,145.0103,Northern Metropolitan,14949.0,2016.2
Richmond,3,h,3020000.0,S,Jellis,2016-05-14,2.6,3121.0,3.0,2.0,2.0,389.0,Yarra City Council,-37.8214,144.9951,Northern Metropolitan,14949.0,2016.2
Richmond,2,h,800000.0,S,Jellis,2016-05-14,2.6,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82046,145.00187499999998,Northern Metropolitan,14949.0,2016.2
Richmond,3,h,1346000.0,S,hockingstuart,2016-05-14,2.6,3121.0,2.0,1.0,1.0,207.0,Yarra City Council,-37.8215,145.0132,Northern Metropolitan,14949.0,2016.2
Richmond,1,u,380000.0,PI,Collins,2016-10-15,2.6,3121.0,1.0,1.0,1.0,0.0,Yarra City Council,-37.8127,145.0094,Northern Metropolitan,14949.0,2016.4
Richmond,2,u,680000.0,S,Jellis,2016-10-15,2.6,3121.0,2.0,1.0,1.0,0.0,Yarra City Council,-37.823,144.9982,Northern Metropolitan,14949.0,2016.4
Richmond,3,h,1465000.0,S,Biggin,2016-11-12,2.6,3121.0,3.0,2.0,2.0,233.0,Yarra City Council,-37.8122,144.9937,Northern Metropolitan,14949.0,2016.4
Richmond,2,u,575500.0,S,hockingstuart,2017-07-29,2.4,3121.0,2.0,1.0,1.0,0.0,Yarra City Council,-37.82328,144.99203,Northern Metropolitan,14949.0,2017.3
Richmond,1,u,330000.0,VB,Marshall,2017-07-29,2.4,3121.0,1.0,1.0,1.0,0.0,Yarra City Council,-37.81317,145.00834,Northern Metropolitan,14949.0,2017.3
Richmond,2,u,692500.0,S,MICM,2017-11-18,2.4,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82046,145.00187499999998,Northern Metropolitan,14949.0,2017.4
Richmond,2,u,666000.0,S,hockingstuart,2017-07-29,2.4,3121.0,2.0,1.0,1.0,0.0,Yarra City Council,-37.8211,144.99896,Northern Metropolitan,14949.0,2017.3
Richmond,3,h,1310000.0,S,Jellis,2017-07-29,2.4,3121.0,3.0,1.0,1.0,209.0,Yarra City Council,-37.81179,145.00351,Northern Metropolitan,14949.0,2017.3
Richmond,2,u,660000.0,SA,Nelson,2017-07-29,2.4,3121.0,2.0,1.0,1.0,4422.0,Yarra City Council,-37.82009,145.0038,Northern Metropolitan,14949.0,2017.3
Richmond,2,t,1081000.0,S,hockingstuart,2016-10-15,2.6,3121.0,2.0,1.0,1.0,126.0,Yarra City Council,-37.814,145.006,Northern Metropolitan,14949.0,2016.4
Richmond,2,t,955000.0,S,Jellis,2016-10-15,2.6,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82046,145.00187499999998,Northern Metropolitan,14949.0,2016.4
Richmond,2,h,1250000.0,SP,Biggin,2017-10-28,2.4,3121.0,2.0,2.0,2.0,155.0,Yarra City Council,-37.81673,144.99549,Northern Metropolitan,14949.0,2017.4
Richmond,3,h,915000.0,S,Collins,2017-10-28,2.4,3121.0,3.0,1.0,1.0,128.0,Yarra City Council,-37.81305,145.00292,Northern Metropolitan,14949.0,2017.4
Richmond,2,u,660000.0,S,hockingstuart,2017-10-28,2.4,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82046,145.00187499999998,Northern Metropolitan,14949.0,2017.4
Richmond,3,h,1820000.0,S,Jellis,2016-10-15,2.6,3121.0,3.0,1.0,1.0,410.0,Yarra City Council,-37.8292,145.0029,Northern Metropolitan,14949.0,2016.4
Richmond,2,u,905000.0,S,Nelson,2017-07-29,2.4,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82046,145.00187499999998,Northern Metropolitan,14949.0,2017.3
Richmond,3,h,1215000.0,S,Jellis,2017-11-11,2.4,3121.0,3.0,2.0,1.0,155.0,Yarra City Council,-37.823,145.0133,Northern Metropolitan,14949.0,2017.4
Richmond,2,u,391000.0,SP,Caine,2016-08-13,2.6,3121.0,2.0,1.0,1.0,0.0,Yarra City Council,-37.812,145.0029,Northern Metropolitan,14949.0,2016.3
Richmond,2,u,530000.0,S,Biggin,2016-08-13,2.6,3121.0,2.0,1.0,1.0,0.0,Yarra City Council,-37.8236,145.009,Northern Metropolitan,14949.0,2016.3
Richmond,1,u,500000.0,VB,Jellis,2017-11-18,2.4,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82046,145.00187499999998,Northern Metropolitan,14949.0,2017.4
Richmond,2,t,750000.0,S,Morleys,2016-09-17,2.6,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82046,145.00187499999998,Northern Metropolitan,14949.0,2016.3
Richmond,2,h,1088000.0,S,Biggin,2016-09-17,2.6,3121.0,2.0,1.0,0.0,158.0,Yarra City Council,-37.8239,145.0045,Northern Metropolitan,14949.0,2016.3
Richmond,2,u,685000.0,SP,Collins,2017-07-22,2.4,3121.0,2.0,2.0,1.0,0.0,Yarra City Council,-37.813,144.99303,Northern Metropolitan,14949.0,2017.3
Richmond,3,h,1400000.0,VB,Jellis,2017-11-11,2.4,3121.0,3.0,2.0,0.0,183.0,Yarra City Council,-37.832,144.999,Northern Metropolitan,14949.0,2017.4
Richmond,2,u,1667500.0,S,Jellis,2017-07-22,2.4,3121.0,2.0,2.0,2.0,92.0,Yarra City Council,-37.82324,144.99174,Northern Metropolitan,14949.0,2017.3
Richmond,2,u,592000.0,SP,Biggin,2017-07-22,2.4,3121.0,2.0,2.0,2.0,2044.0,Yarra City Council,-37.817,144.99554,Northern Metropolitan,14949.0,2017.3
Richmond,3,h,1710000.0,S,Jellis,2017-07-22,2.4,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82046,145.00187499999998,Northern Metropolitan,14949.0,2017.3
Richmond,3,h,1590000.0,S,Biggin,2017-07-22,2.4,3121.0,3.0,2.0,1.0,83.0,Yarra City Council,-37.82458,144.99767,Northern Metropolitan,14949.0,2017.3
Richmond,2,u,419000.0,S,Jellis,2017-07-22,2.4,3121.0,2.0,1.0,1.0,3512.0,Yarra City Council,-37.81828,144.99789,Northern Metropolitan,14949.0,2017.3
Richmond,4,h,3001000.0,S,Biggin,2016-04-16,2.6,3121.0,2.0,3.0,1.0,544.0,Yarra City Council,-37.8152,144.9922,Northern Metropolitan,14949.0,2016.2
Richmond,2,h,881000.0,SP,Jellis,2016-04-16,2.6,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82046,145.00187499999998,Northern Metropolitan,14949.0,2016.2
Richmond,2,u,638000.0,S,Biggin,2016-04-16,2.6,3121.0,2.0,2.0,1.0,0.0,Yarra City Council,-37.822,145.0104,Northern Metropolitan,14949.0,2016.2
Richmond,2,h,951000.0,S,hockingstuart,2016-07-16,2.6,3121.0,2.0,1.0,0.0,108.0,Yarra City Council,-37.8259,145.0089,Northern Metropolitan,14949.0,2016.3
Richmond,2,h,912000.0,S,Collins,2016-07-16,2.6,3121.0,2.0,1.0,2.0,204.0,Yarra City Council,-37.821,145.0082,Northern Metropolitan,14949.0,2016.3
Richmond,1,u,415000.0,S,Jellis,2016-07-16,2.6,3121.0,1.0,1.0,1.0,0.0,Yarra City Council,-37.8234,144.9985,Northern Metropolitan,14949.0,2016.3
Richmond,2,u,800000.0,VB,hockingstuart,2017-07-15,2.4,3121.0,2.0,2.0,2.0,0.0,Yarra City Council,-37.82201,145.0104,Northern Metropolitan,14949.0,2017.3
Richmond,1,u,432000.0,SP,Biggin,2017-07-15,2.4,3121.0,1.0,1.0,1.0,7455.0,Yarra City Council,-37.82201,145.0104,Northern Metropolitan,14949.0,2017.3
Richmond,3,h,1285000.0,S,hockingstuart,2016-07-16,2.6,3121.0,4.0,2.0,1.0,133.0,Yarra City Council,-37.8246,145.0012,Northern Metropolitan,14949.0,2016.3
Richmond,2,h,1220000.0,S,Jellis,2016-07-16,2.6,3121.0,2.0,1.0,1.0,219.0,Yarra City Council,-37.8203,145.01,Northern Metropolitan,14949.0,2016.3
Richmond,1,u,280000.0,VB,Jellis,2016-07-16,2.6,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82046,145.00187499999998,Northern Metropolitan,14949.0,2016.3
Richmond,3,h,900000.0,S,Biggin,2016-09-17,2.6,3121.0,3.0,3.0,1.0,58.0,Yarra City Council,-37.8139,145.0012,Northern Metropolitan,14949.0,2016.3
Richmond,3,h,1695000.0,S,Marshall,2016-09-17,2.6,3121.0,3.0,1.0,3.0,210.0,Yarra City Council,-37.8247,145.0001,Northern Metropolitan,14949.0,2016.3
Richmond,2,h,1339000.0,S,hockingstuart,2017-11-18,2.4,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82046,145.00187499999998,Northern Metropolitan,14949.0,2017.4
Richmond,4,h,2080000.0,S,Jellis,2017-11-18,2.4,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82046,145.00187499999998,Northern Metropolitan,14949.0,2017.4
Richmond,2,h,1100000.0,VB,Jellis,2017-11-18,2.4,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82046,145.00187499999998,Northern Metropolitan,14949.0,2017.4
Richmond,2,h,1391000.0,S,Jellis,2017-11-18,2.4,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82046,145.00187499999998,Northern Metropolitan,14949.0,2017.4
Richmond,4,h,1540000.0,S,Jellis,2016-04-16,2.6,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82046,145.00187499999998,Northern Metropolitan,14949.0,2016.2
Richmond,3,h,1088000.0,S,Jellis,2016-04-16,2.6,3121.0,3.0,3.0,2.0,168.0,Yarra City Council,-37.8126,145.0064,Northern Metropolitan,14949.0,2016.2
Richmond,3,t,911000.0,S,Biggin,2016-04-16,2.6,3121.0,3.0,2.0,1.0,0.0,Yarra City Council,-37.8238,145.0072,Northern Metropolitan,14949.0,2016.2
Richmond,3,h,1765000.0,S,hockingstuart,2016-09-17,2.6,3121.0,4.0,1.0,2.0,332.0,Yarra City Council,-37.8232,145.0014,Northern Metropolitan,14949.0,2016.3
Richmond,3,h,961000.0,S,Biggin,2016-09-17,2.6,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82046,145.00187499999998,Northern Metropolitan,14949.0,2016.3
Richmond,2,h,1045000.0,S,Biggin,2016-09-17,2.6,3121.0,2.0,1.0,2.0,200.0,Yarra City Council,-37.8294,145.0029,Northern Metropolitan,14949.0,2016.3
Richmond,2,u,590000.0,SP,Jellis,2017-08-12,2.4,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82046,145.00187499999998,Northern Metropolitan,14949.0,2017.3
Richmond,2,u,595000.0,S,Biggin,2017-08-12,2.4,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82046,145.00187499999998,Northern Metropolitan,14949.0,2017.3
Richmond,4,h,1591000.0,S,Collins,2016-09-17,2.6,3121.0,4.0,2.0,1.0,263.0,Yarra City Council,-37.8261,145.0127,Northern Metropolitan,14949.0,2016.3
Richmond,1,u,402000.0,S,hockingstuart,2016-09-17,2.6,3121.0,1.0,1.0,1.0,0.0,Yarra City Council,-37.813,144.993,Northern Metropolitan,14949.0,2016.3
Richmond,3,h,1275000.0,S,Biggin,2017-03-18,2.6,3121.0,3.0,2.0,1.0,132.0,Yarra City Council,-37.822,145.0041,Northern Metropolitan,14949.0,2017.1
Richmond,2,h,1035000.0,S,Jellis,2016-08-13,2.6,3121.0,2.0,1.0,0.0,108.0,Yarra City Council,-37.8251,144.9959,Northern Metropolitan,14949.0,2016.3
Richmond,2,h,1035000.0,S,Marshall,2017-03-18,2.6,3121.0,2.0,1.0,0.0,100.0,Yarra City Council,-37.8139,145.0042,Northern Metropolitan,14949.0,2017.1
Richmond,3,u,931000.0,S,Biggin,2017-03-18,2.6,3121.0,3.0,2.0,2.0,0.0,Yarra City Council,-37.8128,145.0139,Northern Metropolitan,14949.0,2017.1
Richmond,3,h,2640000.0,S,hockingstuart,2017-03-18,2.6,3121.0,3.0,1.0,1.0,309.0,Yarra City Council,-37.82,145.0054,Northern Metropolitan,14949.0,2017.1
Richmond,2,t,842000.0,S,Jellis,2017-03-18,2.6,3121.0,2.0,2.0,1.0,0.0,Yarra City Council,-37.8145,145.0014,Northern Metropolitan,14949.0,2017.1
Richmond,4,h,1510000.0,PI,Biggin,2017-03-18,2.6,3121.0,4.0,2.0,0.0,0.0,Yarra City Council,-37.8206,145.0099,Northern Metropolitan,14949.0,2017.1
Richmond,3,h,1550000.0,VB,Jellis,2017-03-18,2.6,3121.0,3.0,2.0,1.0,131.0,Yarra City Council,-37.8132,144.9929,Northern Metropolitan,14949.0,2017.1
Richmond,2,u,505000.0,S,hockingstuart,2016-06-18,2.6,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82046,145.00187499999998,Northern Metropolitan,14949.0,2016.2
Richmond,1,u,370000.0,VB,hockingstuart,2016-06-18,2.6,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82046,145.00187499999998,Northern Metropolitan,14949.0,2016.2
Richmond,3,h,1456000.0,S,Jellis,2016-06-18,2.6,3121.0,3.0,2.0,1.0,157.0,Yarra City Council,-37.8225,145.0029,Northern Metropolitan,14949.0,2016.2
Richmond,2,u,702000.0,S,Jellis,2017-07-08,2.4,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82046,145.00187499999998,Northern Metropolitan,14949.0,2017.3
Richmond,3,u,1125000.0,PI,Jellis,2017-11-18,2.4,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82046,145.00187499999998,Northern Metropolitan,14949.0,2017.4
Richmond,3,h,1280000.0,SP,Biggin,2017-11-18,2.4,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82046,145.00187499999998,Northern Metropolitan,14949.0,2017.4
Richmond,3,h,2000000.0,VB,Jellis,2017-03-18,2.6,3121.0,3.0,2.0,0.0,194.0,Yarra City Council,-37.8246,144.9967,Northern Metropolitan,14949.0,2017.1
Richmond,2,u,785000.0,SP,Biggin,2016-11-07,2.6,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82046,145.00187499999998,Northern Metropolitan,14949.0,2016.4
Richmond,2,h,1172000.0,S,Collins,2017-06-17,2.4,3121.0,2.0,1.0,0.0,155.0,Yarra City Council,-37.82418,145.00185,Northern Metropolitan,14949.0,2017.2
Richmond,1,u,345000.0,S,Biggin,2016-11-07,2.6,3121.0,1.0,1.0,0.0,0.0,Yarra City Council,-37.8211,144.9955,Northern Metropolitan,14949.0,2016.4
Richmond,2,u,620000.0,PI,LITTLE,2016-08-22,2.6,3121.0,2.0,2.0,1.0,650.0,Yarra City Council,-37.8195,145.0103,Northern Metropolitan,14949.0,2016.3
Richmond,2,u,915000.0,S,Biggin,2016-05-22,2.6,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82046,145.00187499999998,Northern Metropolitan,14949.0,2016.2
Richmond,4,h,905000.0,S,Biggin,2016-05-22,2.6,3121.0,4.0,1.0,0.0,254.0,Yarra City Council,-37.8201,144.9898,Northern Metropolitan,14949.0,2016.2
Richmond,1,h,815000.0,PI,Dixon,2016-05-22,2.6,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82046,145.00187499999998,Northern Metropolitan,14949.0,2016.2
Richmond,2,u,646000.0,S,Woodards,2016-11-19,2.6,3121.0,2.0,1.0,1.0,0.0,Yarra City Council,-37.8333,144.998,Northern Metropolitan,14949.0,2016.4
Richmond,2,u,630000.0,SP,Biggin,2017-07-08,2.4,3121.0,2.0,1.0,1.0,0.0,Yarra City Council,-37.81977,144.99597,Northern Metropolitan,14949.0,2017.3
Richmond,2,u,715000.0,S,Biggin,2017-07-08,2.4,3121.0,2.0,1.0,2.0,2427.0,Yarra City Council,-37.82276,144.99866,Northern Metropolitan,14949.0,2017.3
Richmond,2,h,1145000.0,S,Biggin,2016-06-18,2.6,3121.0,2.0,1.0,0.0,170.0,Yarra City Council,-37.8226,145.0064,Northern Metropolitan,14949.0,2016.2
Richmond,2,t,810000.0,SP,hockingstuart,2016-06-18,2.6,3121.0,2.0,1.0,1.0,94.0,Yarra City Council,-37.8201,144.9927,Northern Metropolitan,14949.0,2016.2
Richmond,3,h,1100000.0,PI,Biggin,2016-06-18,2.6,3121.0,3.0,2.0,1.0,66.0,Yarra City Council,-37.8181,145.007,Northern Metropolitan,14949.0,2016.2
Richmond,2,h,1220000.0,S,Jellis,2016-06-18,2.6,3121.0,2.0,1.0,2.0,198.0,Yarra City Council,-37.8244,145.0046,Northern Metropolitan,14949.0,2016.2
Richmond,2,t,895000.0,S,Marshall,2016-06-18,2.6,3121.0,2.0,1.0,1.0,0.0,Yarra City Council,-37.8209,145.0014,Northern Metropolitan,14949.0,2016.2
Richmond,2,h,1430000.0,S,Biggin,2016-06-18,2.6,3121.0,2.0,1.0,2.0,292.0,Yarra City Council,-37.8218,145.0089,Northern Metropolitan,14949.0,2016.2
Richmond,2,h,1045000.0,S,Jellis,2016-06-18,2.6,3121.0,2.0,1.0,1.0,138.0,Yarra City Council,-37.8218,145.0132,Northern Metropolitan,14949.0,2016.2
Richmond,3,h,2000000.0,S,Biggin,2016-11-19,2.6,3121.0,3.0,2.0,1.0,217.0,Yarra City Council,-37.8158,144.9931,Northern Metropolitan,14949.0,2016.4
Richmond,2,h,1341000.0,S,Biggin,2017-05-27,2.4,3121.0,2.0,1.0,0.0,135.0,Yarra City Council,-37.82241,145.00235,Northern Metropolitan,14949.0,2017.2
Richmond,3,h,1285000.0,S,Steveway,2016-05-22,2.6,3121.0,3.0,2.0,1.0,123.0,Yarra City Council,-37.8267,145.0122,Northern Metropolitan,14949.0,2016.2
Richmond,1,u,314000.0,SP,Biggin,2017-05-27,2.4,3121.0,1.0,1.0,1.0,0.0,Yarra City Council,-37.81256,144.99347,Northern Metropolitan,14949.0,2017.2
Richmond,2,u,615000.0,PI,hockingstuart,2017-05-27,2.4,3121.0,2.0,2.0,1.0,14196.0,Yarra City Council,-37.81894,145.01314,Northern Metropolitan,14949.0,2017.2
Richmond,3,h,1280000.0,S,Biggin,2017-05-27,2.4,3121.0,3.0,1.0,1.0,185.0,Yarra City Council,-37.82488,145.00642,Northern Metropolitan,14949.0,2017.2
Richmond,3,h,1250000.0,VB,Jellis,2017-05-27,2.4,3121.0,3.0,1.0,1.0,111.0,Yarra City Council,-37.82137,145.00512,Northern Metropolitan,14949.0,2017.2
Richmond,2,h,1000000.0,PI,Biggin,2017-05-27,2.4,3121.0,2.0,1.0,0.0,164.0,Yarra City Council,-37.824,145.00679,Northern Metropolitan,14949.0,2017.2
Richmond,2,t,950000.0,S,Castran,2016-11-19,2.6,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82046,145.00187499999998,Northern Metropolitan,14949.0,2016.4
Richmond,2,h,965000.0,S,Biggin,2016-08-22,2.6,3121.0,2.0,1.0,0.0,158.0,Yarra City Council,-37.8201,145.007,Northern Metropolitan,14949.0,2016.3
Richmond,2,h,1105000.0,S,Biggin,2016-08-22,2.6,3121.0,2.0,2.0,1.0,55.0,Yarra City Council,-37.8159,145.0033,Northern Metropolitan,14949.0,2016.3
Richmond,2,u,890500.0,SP,Biggin,2017-06-24,2.4,3121.0,2.0,2.0,2.0,180.0,Yarra City Council,-37.81443,144.99079,Northern Metropolitan,14949.0,2017.2
Richmond,1,u,310000.0,S,hockingstuart,2017-12-09,2.4,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82385,144.99933,Northern Metropolitan,14949.0,2017.4
Richmond,1,u,485000.0,SP,Biggin,2017-04-08,2.6,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82046,145.00187499999998,Northern Metropolitan,14949.0,2017.2
Richmond,3,h,1400000.0,VB,Nelson,2017-04-08,2.6,3121.0,3.0,2.0,0.0,848.0,Yarra City Council,-37.8235,144.9963,Northern Metropolitan,14949.0,2017.2
Richmond,2,u,455000.0,S,hockingstuart,2017-12-09,2.4,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82046,145.00187499999998,Northern Metropolitan,14949.0,2017.4
Richmond,3,h,1676000.0,S,Biggin,2017-06-03,2.4,3121.0,3.0,1.0,1.0,294.0,Yarra City Council,-37.8239,145.0022,Northern Metropolitan,14949.0,2017.2
Richmond,1,u,495000.0,S,Biggin,2017-12-09,2.4,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82046,145.00187499999998,Northern Metropolitan,14949.0,2017.4
Richmond,3,h,1100000.0,S,hockingstuart,2016-08-22,2.6,3121.0,2.0,2.0,1.0,126.0,Yarra City Council,-37.8208,145.0013,Northern Metropolitan,14949.0,2016.3
Richmond,2,h,1324000.0,S,Greg,2017-11-25,2.4,3121.0,2.0,1.0,1.0,230.0,Yarra City Council,-37.8171,144.9969,Northern Metropolitan,14949.0,2017.4
Richmond,1,u,401000.0,SP,Biggin,2017-11-25,2.4,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82046,145.00187499999998,Northern Metropolitan,14949.0,2017.4
Richmond,3,h,951000.0,SP,Jellis,2017-11-25,2.4,3121.0,3.0,1.0,1.0,116.0,Yarra City Council,-37.813,145.0004,Northern Metropolitan,14949.0,2017.4
Richmond,1,u,281200.0,S,Purplebricks,2017-11-25,2.4,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82046,145.00187499999998,Northern Metropolitan,14949.0,2017.4
Richmond,4,h,1260000.0,S,Biggin,2017-11-25,2.4,3121.0,2.0,1.0,1.0,155.0,Yarra City Council,-37.82046,145.00187499999998,Northern Metropolitan,14949.0,2017.4
Richmond,2,u,660000.0,PI,Jellis,2016-11-19,2.6,3121.0,2.0,2.0,1.0,0.0,Yarra City Council,-37.8166,145.0036,Northern Metropolitan,14949.0,2016.4
Richmond,2,h,1101000.0,S,RT,2017-11-25,2.4,3121.0,2.0,1.0,1.0,96.0,Yarra City Council,-37.8217,145.0051,Northern Metropolitan,14949.0,2017.4
Richmond,2,u,750000.0,S,Biggin,2016-05-22,2.6,3121.0,2.0,2.0,1.0,0.0,Yarra City Council,-37.8128,145.0133,Northern Metropolitan,14949.0,2016.2
Richmond,2,u,604000.0,SP,Biggin,2016-05-22,2.6,3121.0,2.0,2.0,2.0,0.0,Yarra City Council,-37.8189,145.0131,Northern Metropolitan,14949.0,2016.2
